Date,Close,High,Low,Open,Volume,Return,MA_7,Year_High
2023-05-24,1113.9659423828125,1124.8078096781505,1110.8617801773491,1116.5452176617491,8112254,-0.0058257447039378185,1116.3885323660713,1189.6301316742909
2023-05-25,1113.8289794921875,1117.9603357408223,1102.9187697829475,1111.0672556833676,11487863,-0.00012295069841361528,1115.4853341238838,1189.6301316742909
2023-05-26,1144.2088623046875,1145.3500415058625,1118.7591533794464,1122.0687058844728,12626260,0.027275177223661906,1119.867710658482,1189.6301316742909
2023-05-29,1150.645263671875,1154.9363674405995,1144.5282250956022,1150.8278330032474,10010304,0.005625197967985551,1125.5119454520088,1189.6301316742909
2023-05-30,1150.3486328125,1158.451475420254,1147.7921790871794,1150.645307987406,11342504,-0.00025779522911206776,1130.5986328125,1189.6301316742909
2023-05-31,1127.5009765625,1145.7381091276332,1123.4382047768395,1141.2416143873527,27107927,-0.019861505980269256,1131.5703299386162,1189.6301316742909
2023-06-01,1124.46533203125,1134.34858906371,1122.068746948841,1132.1802156805027,14592692,-0.0026923653232701072,1132.1377127511162,1189.6301316742909
2023-06-02,1120.7904052734375,1133.412563645759,1118.8731857024297,1128.003101699598,15800644,-0.003268154787105848,1133.1126360212054,1189.6301316742909
2023-06-05,1130.856201171875,1133.8234358683376,1122.2739934203582,1126.2684221252366,10908682,0.008980979718488769,1135.5450962611608,1189.6301316742909
2023-06-06,1131.81494140625,1135.626680467698,1123.8947880782737,1133.6866395560062,7493309,0.0008478003068661533,1133.7745361328125,1189.6301316742909
2023-06-07,1140.3970947265625,1141.241598708449,1128.7335456658939,1135.3071289198083,10312545,0.007582647132798437,1132.310511997768,1189.6301316742909
2023-06-08,1141.0816650390625,1148.9334747780272,1137.1329993758209,1143.9804362633743,12071109,0.0006002911754734441,1130.9866594587054,1189.6301316742909
2023-06-09,1133.001953125,1145.1447480583759,1131.1987183736474,1144.437171009834,5877018,-0.007080748172205498,1131.7725132533483,1189.6301316742909
2023-06-12,1134.006103515625,1136.311403822295,1125.2641468372988,1130.0574375493186,6391969,0.0008862741920747652,1133.1354806082588,1189.6301316742909
2023-06-13,1150.759521484375,1151.946463788879,1134.9647365494955,1138.9591656822827,11248016,0.014773657669752804,1137.416782924107,1189.6301316742909
2023-06-14,1164.910888671875,1166.3488637759137,1149.0019986007082,1150.827933567815,13277380,0.012297414814561813,1142.28173828125,1189.6301316742909
2023-06-15,1165.23046875,1169.7954267696327,1157.4471223513988,1164.888030487722,11813494,0.00027433864790227247,1147.055385044643,1189.6301316742909
2023-06-16,1176.574462890625,1178.856942021871,1168.72265257123,1168.72265257123,24171579,0.009735408097244713,1152.2235804966517,1189.6301316742909
2023-06-19,1164.8880615234375,1179.5873088461865,1160.7111839901809,1179.5873088461865,6798554,-0.009932564181680537,1155.6244942801338,1189.6301316742909
2023-06-20,1167.3074951171875,1170.457299404325,1157.2189687814275,1162.9480481347903,6921096,0.0020769665976194673,1160.5252859933037,1189.6301316742909
2023-06-21,1170.59423828125,1173.127750027222,1163.1533304634168,1167.2617442064677,6961603,0.002815661835301242,1165.752162388393,1189.6301316742909
2023-06-22,1157.4471435546875,1174.702723824018,1155.8494202932393,1166.8053921892115,7619166,-0.011231128854577332,1166.7075369698662,1189.6301316742909
2023-06-23,1147.974853515625,1156.4884770186727,1146.7194478373872,1154.434209748897,6628570,-0.008183777628040678,1164.2881033761162,1189.6301316742909
2023-06-26,1139.210205078125,1148.2716583591261,1136.0832218598148,1144.437098137329,12641159,-0.007634878421472924,1160.5709228515625,1189.6301316742909
2023-06-27,1139.62109375,1145.578264166708,1135.1474200849475,1139.666736088607,9689466,0.00036067853855548115,1155.2918701171875,1189.6301316742909
2023-06-28,1154.708251953125,1158.519990797568,1140.2600374666351,1147.1760589375283,11354006,0.01323874951584103,1153.837611607143,1189.6301316742909
2023-06-30,1164.1805419921875,1167.1021346662303,1156.511421596289,1162.423070452648,11151555,0.00820318900730177,1153.390904017857,1189.6301316742909
2023-07-03,1194.0582275390625,1196.9341777415286,1166.5086096788432,1167.741194264735,12154387,0.025664134100495506,1156.7429024832588,1196.9341777415286
2023-07-04,1181.755615234375,1198.3036177471888,1174.6798459927943,1198.3036177471888,8061643,-0.010303192943984851,1160.215541294643,1198.3036177471888
2023-07-05,1179.8155517578125,1190.9997357239995,1175.8440646341217,1190.9997357239995,10248062,-0.0016416790845353857,1164.7642124720983,1198.3036177471888
2023-07-06,1204.5804443359375,1207.1824197013011,1175.958111582341,1175.958111582341,19117987,0.02099047816519084,1174.102818080357,1207.1824197013011
2023-07-07,1202.2296142578125,1216.5407819731026,1199.6731602419495,1202.8687277617782,13375267,-0.001951575828064378,1183.0468924386162,1216.5407819731026
2023-07-10,1248.5411376953125,1258.1047776229054,1221.128565671655,1227.4738168988026,33240016,0.03852136304768217,1196.4515904017858,1258.1047776229054
2023-07-11,1262.076171875,1264.4955779542368,1249.705166712445,1256.6895309307056,20069348,0.010840679390565988,1210.4366803850446,1264.4955779542368
2023-07-12,1263.4683837890625,1279.1034182559108,1260.6837185366455,1262.8064492251153,18733835,0.0011031124309985874,1220.3524169921875,1279.1034182559108
2023-07-13,1252.170166015625,1277.7339788902639,1249.545369524751,1270.8408996155135,14682934,-0.008942224370945384,1230.4116385323662,1279.1034182559108
2023-07-14,1251.1202392578125,1260.3414396091937,1243.9988277461352,1255.365580017741,15124144,-0.0008384856837416743,1240.5980224609375,1279.1034182559108
2023-07-17,1276.6842041015625,1285.060901535764,1245.3228457945552,1253.9963391795925,22220040,0.020432860121354146,1250.8985595703125,1285.060901535764
2023-07-18,1287.52587890625,1295.286283587151,1274.995004828538,1285.9509768018002,25867313,0.008492056821770566,1263.083740234375,1295.286283587151
2023-07-19,1297.294921875,1303.7543992835303,1276.8210735612868,1291.8854597114334,39122156,0.007587453680580669,1270.0485665457588,1303.7543992835303
2023-07-20,1295.723876953125,1301.213635792283,1276.014839753512,1276.014839753512,38717624,-0.0012110160113818491,1274.8553815569196,1303.7543992835303
2023-07-21,1255.6134033203125,1293.2755748788927,1248.1205739980844,1290.3576048302098,30249238,-0.030956034959494394,1273.7332414899554,1303.7543992835303
2023-07-24,1230.216796875,1243.8424839995957,1221.2649818512405,1227.0515368964086,23727866,-0.020226453762084984,1270.5970458984375,1303.7543992835303
2023-07-25,1229.425537109375,1239.0203294862108,1226.5569523456327,1233.4810641733905,12026020,-0.000643187255803146,1267.497802734375,1303.7543992835303
2023-07-26,1249.4063720703125,1259.6936470475673,1229.029726310642,1229.029726310642,12911012,0.016252171732105358,1263.6009695870537,1303.7543992835303
2023-07-27,1237.7838134765625,1255.06933898356,1231.6758304667376,1253.2889256301971,17226898,-0.009302464637258923,1256.4949602399554,1303.7543992835303
2023-07-28,1250.2225341796875,1257.6412248805652,1236.7204929547063,1242.4081558253793,20827852,0.010049186754339967,1249.7703334263392,1303.7543992835303
2023-07-31,1260.8065185546875,1263.1062644351005,1245.3261593927457,1250.222567835286,8551174,0.008465680377409468,1244.7821393694196,1303.7543992835303
2023-08-01,1242.9769287109375,1265.6286894674379,1239.0697997346808,1263.6503718598296,9536632,-0.014141416292952513,1242.9769287109375,1303.7543992835303
2023-08-02,1229.697509765625,1242.383422770223,1218.4458286875906,1240.9985763343113,12748214,-0.010683560280627447,1242.9027448381696,1303.7543992835303
2023-08-03,1224.5291748046875,1236.8936606795558,1215.7010043381908,1224.23249959185,10168350,-0.004202931956756251,1242.2032645089287,1303.7543992835303
2023-08-04,1241.171630859375,1244.3616435147105,1222.4023686926273,1235.8549028515122,22885610,0.01359090203574942,1241.0268729073662,1303.7543992835303
2023-08-07,1248.244140625,1250.494380069662,1238.9212715800145,1246.8345411789287,5982870,0.00569825283609493,1242.521205357143,1303.7543992835303
2023-08-08,1240.7264404296875,1253.486611833248,1236.2258407843067,1250.2965991690858,9844072,-0.006022620055359029,1241.1646205357142,1303.7543992835303
2023-08-09,1248.911865234375,1250.7912910864598,1227.1009863432985,1238.8472469851743,11486586,0.006597284089354005,1239.4653843470983,1303.7543992835303
2023-08-10,1254.4759521484375,1261.1775274732204,1240.627728317359,1248.7882887892447,15470598,0.00445514777219147,1241.1081019810267,1303.7543992835303
2023-08-11,1259.767822265625,1265.5544976220099,1242.5565564009414,1252.4975295128647,22179330,0.004218391040597069,1245.4038609095983,1303.7543992835303
2023-08-14,1274.6546630859375,1277.1523130180672,1248.8128913733601,1255.737002454242,9575812,0.011817130551516453,1252.5646449497767,1303.7543992835303
2023-08-16,1273.6160888671875,1277.3996937112483,1261.672044700447,1261.672044700447,10203112,-0.0008147887022478262,1257.1995675223213,1303.7543992835303
2023-08-17,1255.2425537109375,1275.0752365265755,1252.695518025622,1269.6348629683328,13673744,-0.014426274382724147,1258.1993408203125,1303.7543992835303
2023-08-18,1264.54052734375,1274.8278021449016,1240.6770733077956,1251.9040005908723,18639978,0.007407312320096615,1261.601353236607,1303.7543992835303
2023-08-21,1250.74267578125,1268.3374245054665,1248.5836072167706,1260.6443643964944,9221746,-0.010911355756610841,1261.8628976004463,1303.7543992835303
2023-08-22,1250.44482421875,1259.6517042081298,1240.319812990251,1249.204008079304,7713044,-0.0002381397614932279,1261.2870221819196,1303.7543992835303
2023-08-23,1251.8345947265625,1262.0838090060652,1249.2288807667073,1252.8272476636503,9517952,0.0011114208967042405,1260.1537039620537,1303.7543992835303
2023-08-24,1230.7904052734375,1260.6195534341234,1226.4227081001463,1260.6195534341234,14140020,-0.016810678936159063,1253.8873814174108,1303.7543992835303
2023-08-25,1225.1075439453125,1243.2978613921046,1212.3271367872899,1218.9778633049934,22222400,-0.004617245392697478,1246.9575892857142,1303.7543992835303
2023-08-28,1212.8978271484375,1232.8749678308823,1206.6193456890517,1226.9190501118926,12580826,-0.009966240806545956,1240.9083426339287,1303.7543992835303
2023-08-29,1201.2838134765625,1217.7121468384466,1195.2285336373561,1217.0173382536789,16876644,-0.009575426232875661,1231.8716692243304,1303.7543992835303
2023-08-30,1200.1422119140625,1212.5255327642963,1198.628391987628,1207.0659417448908,12168946,-0.0009503179429315445,1224.643031529018,1303.7543992835303
2023-08-31,1194.65771484375,1203.5915905675504,1191.133748727762,1202.5989377093504,21638600,-0.004569872649979989,1216.6734444754463,1303.7543992835303
2023-09-01,1197.4619140625,1203.9141576589248,1192.0023233270636,1194.4343955405523,18112842,0.002347282559604702,1208.9059186662946,1303.7543992835303
2023-09-04,1196.494140625,1202.921543874001,1193.8140262826475,1197.4619529612135,9347626,-0.0008081872384706479,1204.0064522879463,1303.7543992835303
2023-09-05,1202.8968505859375,1208.033756715794,1197.3627378820318,1201.1100268699734,8675876,0.005351225504199197,1200.83349609375,1303.7543992835303
2023-09-06,1205.4281005859375,1209.125708635972,1199.745186611218,1201.6560920331103,8200370,0.002104295142818735,1199.766392299107,1303.7543992835303
2023-09-07,1207.06591796875,1210.1679582595825,1196.6430625915527,1201.9537313347682,13652572,0.0013587018437817289,1200.5924072265625,1303.7543992835303
2023-09-08,1215.1064453125,1218.9778160313297,1202.5742018862823,1211.0365924741222,23109288,0.0066612164456441025,1202.7301548549108,1303.7543992835303
2023-09-11,1228.20947265625,1229.326207160582,1216.9924464989115,1216.9924464989115,13271074,0.010783439915323711,1207.5232631138392,1303.7543992835303
2023-09-12,1210.4659423828125,1232.3787090583842,1209.0265228175713,1232.3787090583842,16255666,-0.01444666457022481,1209.3809814453125,1303.7543992835303
2023-09-13,1216.52099609375,1222.2783103355039,1204.2120756300537,1211.0365644667,12803338,0.00500225037229729,1212.2419607979912,1303.7543992835303
2023-09-14,1217.6376953125,1223.8417758931353,1213.5181615722684,1220.9630582690309,9209636,0.0009179448791560851,1214.3477957589287,1303.7543992835303
2023-09-15,1219.8961181640625,1224.9337835939812,1215.7517434819517,1224.9337835939812,25468592,0.0018547576674545763,1216.4146554129463,1303.7543992835303
2023-09-18,1209.274658203125,1216.4962329024152,1207.0908701058952,1211.061482045193,7516300,-0.008706856102569382,1216.730189732143,1303.7543992835303
2023-09-20,1182.323974609375,1204.8821081322808,1168.8487603007638,1202.623798606989,57081884,-0.022286652094236636,1212.0469796316963,1303.7543992835303
2023-09-21,1173.712890625,1186.2699748730859,1171.3304992731428,1178.750555955457,12226182,-0.0072831847863188415,1204.261753627232,1303.7543992835303
2023-09-22,1168.8240966796875,1182.47307577697,1166.3673046768697,1179.2717940052096,19176786,-0.004165238351185874,1198.3129185267858,1303.7543992835303
2023-09-25,1161.6273193359375,1171.6779308453931,1158.9720452955405,1166.5657437194718,14254884,-0.0061572800938944905,1190.4709647042412,1303.7543992835303
2023-09-26,1162.6446533203125,1166.4663425671888,1159.2200494490667,1160.684188171601,10087782,0.0008757834526107455,1182.6148158482142,1303.7543992835303
2023-09-27,1175.7476806640625,1177.1871000752483,1160.6594050312615,1163.1410372849095,11722778,0.011270019009101295,1176.307896205357,1303.7543992835303
2023-09-28,1158.4755859375,1182.7459002555731,1153.9589668880435,1182.7459002555731,14518346,-0.01469030729178833,1169.0508858816963,1303.7543992835303
2023-09-29,1163.8856201171875,1175.847137006539,1158.475709840611,1162.2973995824232,12342014,0.004669959596351303,1166.4168352399554,1303.7543992835303
2023-10-03,1150.55908203125,1159.220075299941,1149.492028660551,1156.415758225436,8859056,-0.011450041013992163,1163.1091482979912,1303.7543992835303
2023-10-04,1148.5738525390625,1150.981084388904,1139.1189302205564,1146.0178196869251,10286386,-0.001725447674258196,1160.2162562779017,1303.7543992835303
2023-10-05,1148.549072265625,1156.14276991832,1146.017758932428,1151.105104982258,10953682,-2.1574819401237733e-05,1158.347935267857,1303.7543992835303
2023-10-06,1150.4847412109375,1153.8597853939605,1147.5316229908371,1150.0132553057874,5431026,0.0016853167113655143,1156.610804966518,1303.7543992835303
2023-10-09,1140.6822509765625,1147.4818990309532,1139.0691900320726,1145.5711149238573,7576878,-0.008520313119544265,1151.6014578683037,1303.7543992835303
2023-10-10,1145.719970703125,1150.435072150941,1143.4121010954177,1144.8018394410437,10236032,0.004416409321920778,1149.7792271205358,1303.7543992835303
