Date,RELIANCE.NS,Market,Return,Market_Return,MA_7,Volatility,Correlation
2023-04-03,1064.299072265625,17398.05078125,0.00017161391183129204,0.002206297973761151,1032.5855712890625,27.541189866256126,0.772342528025533
2023-04-05,1061.74267578125,17557.05078125,-0.0024019531267025496,0.009138954817361267,1037.675502232143,27.42116062687473,0.7599299672643695
2023-04-06,1068.8638916015625,17599.150390625,0.006707101431213225,0.002397874785437182,1046.684779575893,25.963082504677537,0.7817758022734103
2023-04-10,1061.2861328125,17624.05078125,-0.0070895451222589,0.0014148632219350699,1052.3779558454241,25.757794135559898,0.7654950496973105
2023-04-11,1066.535888671875,17722.30078125,0.004946597997528501,0.005574768321964241,1058.1395874023438,25.796210728192936,0.7620630854398582
2023-04-12,1071.23779296875,17812.400390625,0.00440857578897802,0.005083967961446945,1065.4402727399554,24.515007726698116,0.7655195114538714
2023-04-13,1075.27783203125,17828.0,0.003771374655578308,0.0008757724412713497,1067.0347551618304,23.89567697574953,0.7740017452976481
2023-04-17,1080.73291015625,17706.849609375,0.005073180123777998,-0.006795512150830185,1069.3824462890625,23.090840609396285,0.7652151638392923
2023-04-18,1068.3619384765625,17660.150390625,-0.011446835349817275,-0.0026373533282438855,1070.3280552455358,23.474855202564903,0.763945574981964
2023-04-19,1073.6800537109375,17618.75,0.004977821693983531,-0.002344283016240789,1071.016078404018,22.50542636112715,0.7543115620312619
2023-04-20,1070.9637451171875,17624.44921875,-0.0025299050535229073,0.0003234746363958152,1072.3985944475446,22.41870346181303,0.7606549880654334
2023-04-21,1072.310546875,17624.05078125,0.0012575605513753807,-2.260708945023282e-05,1073.2235456194196,22.381064119561582,0.761461480391787
2023-04-24,1076.4190673828125,17743.400390625,0.003831465166304504,0.006771973756565242,1073.9637276785713,21.911346728437607,0.7584358897260939
2023-04-25,1084.6588134765625,17769.25,0.007654775303993722,0.0014568576938982503,1075.3038678850446,19.551665217120707,0.7672258465525428
2023-04-26,1078.290771484375,17813.599609375,-0.005871009310085773,0.0024958627615121465,1074.9549909319196,19.749221371606218,0.7636558072931962
2023-04-27,1085.1153564453125,17915.05078125,0.006329076665974487,0.005695152810193838,1077.3483363560267,19.078820749642844,0.7604668068594028
2023-04-28,1104.9500732421875,18065.0,0.018278901573977047,0.008370013603697934,1081.8154820033483,17.938457868266948,0.7578551116253718
2023-05-02,1114.3311767578125,18147.650390625,0.008490070042801667,0.004575166931912511,1088.0108293805804,17.55586587681539,0.7594301558967927
2023-05-03,1104.7674560546875,18089.849609375,-0.008582476109975645,-0.00318502836487633,1092.6475306919642,18.10387691497077,0.7613934213631992
2023-05-04,1117.503662109375,18255.80078125,0.011528404448272411,0.009173717607303677,1098.5167585100446,17.958918256392984,0.7634294438000374
2023-05-05,1114.650634765625,18069.0,-0.0025530362364671877,-0.010232406865540389,1102.801304408482,11.28547259374067,0.7545565272236202
2023-05-08,1128.4139404296875,18264.400390625,0.01234764080761197,0.010814123118324304,1109.9617571149554,11.78214368700973,0.7822565828782649
2023-05-09,1131.90625,18265.94921875,0.0030948833980042334,8.480038171931881e-05,1116.6461704799108,11.628299694598915,0.7801048574853804
2023-05-10,1139.6895751953125,18315.099609375,0.006876298452555218,0.0026908205008338015,1121.6089564732142,11.63510002616648,0.7802238706110537
2023-05-11,1132.2486572265625,18297.0,-0.006528898860441723,-0.0009882342854272697,1124.1685965401787,11.574788264920794,0.7737392185359255
2023-05-12,1134.097412109375,18314.80078125,0.001632817023904387,0.0009728797753729701,1128.3585902622767,11.565532233912815,0.7737449369698768
2023-05-15,1136.334228515625,18398.849609375,0.0019723318141513513,0.004589120522186851,1131.0486711774554,11.557722641972658,0.7716946202502089
2023-05-16,1120.1513671875,18286.5,-0.01424128651766865,-0.006106338807060685,1131.8344900948662,12.972289500629284,0.7748067329123868
2023-05-17,1113.5322265625,18181.75,-0.005909148369491746,-0.005728269488420423,1129.708530970982,13.198284407633778,0.7684600456521554
2023-05-18,1111.1356201171875,18129.94921875,-0.002152256026492272,-0.002849053652701161,1126.7412981305804,12.42321316700064,0.7714626645049004
2023-05-19,1114.7418212890625,18203.400390625,0.0032455094648973226,0.0040513721791914925,1123.1773332868304,12.383570459273919,0.7716708179226722
2023-05-22,1120.6990966796875,18314.400390625,0.005344085309131108,0.006097761825706316,1121.5273960658483,12.33556105053425,0.7810792676067307
2023-05-23,1120.49365234375,18348.0,-0.00018331801689330796,0.001834600568861644,1119.5840018136162,12.359398668929918,0.7776799019365075
2023-05-24,1113.9659423828125,18285.400390625,-0.0058257447039378185,-0.0034117947119577385,1116.3885323660713,12.640843321562736,0.7842476093692896
2023-05-25,1113.8289794921875,18321.150390625,-0.00012295069841361528,0.001955111686716471,1115.4853341238838,12.462286264545051,0.7679527965259408
2023-05-26,1144.2088623046875,18499.349609375,0.027275177223661906,0.009726420827874671,1119.867710658482,15.076551482964984,0.7747419852155477
2023-05-29,1150.645263671875,18598.650390625,0.005625197967985551,0.005367798508963517,1125.5119454520088,15.058176686833347,0.7831361685087649
2023-05-30,1150.3486328125,18633.849609375,-0.00025779522911206776,0.0018925684396833287,1130.5986328125,13.994879967292952,0.7810894077409958
2023-05-31,1127.5009765625,18534.400390625,-0.019861505980269256,-0.0053370195013254795,1131.5703299386162,15.672607385354977,0.7813327171151714
2023-06-01,1124.46533203125,18487.75,-0.0026923653232701072,-0.0025169624936233204,1132.1377127511162,15.367350109501961,0.7802493830968668
2023-06-02,1120.7904052734375,18534.099609375,-0.003268154787105848,0.002507044360454902,1133.1126360212054,14.924703443734094,0.7769954795518665
2023-06-05,1130.856201171875,18593.849609375,0.008980979718488769,0.003223787573137793,1135.5450962611608,15.190847292872284,0.758621026268889
2023-06-06,1131.81494140625,18599.0,0.0008478003068661533,0.00027699431442118616,1133.7745361328125,14.593385887319995,0.7556604824753307
2023-06-07,1140.3970947265625,18726.400390625,0.007582647132798437,0.006849851638528914,1132.310511997768,14.787709260152223,0.756761047885334
2023-06-08,1141.0816650390625,18634.55078125,0.0006002911754734441,-0.0049048192636628185,1130.9866594587054,14.599854800083408,0.7359415206437182
2023-06-09,1133.001953125,18563.400390625,-0.007080748172205498,-0.00381819725413457,1131.7725132533483,14.632631924553689,0.7269963835482457
2023-06-12,1134.006103515625,18601.5,0.0008862741920747652,0.0020524046550352004,1133.1354806082588,14.624881457557088,0.7151376693179763
2023-06-13,1150.759521484375,18716.150390625,0.014773657669752804,0.0061635024393194016,1137.416782924107,15.485384207568694,0.7224734655092261
2023-06-14,1164.910888671875,18755.900390625,0.012297414814561813,0.0021238341844009856,1142.28173828125,14.991692460572379,0.7116782550602002
2023-06-15,1165.23046875,18688.099609375,0.00027433864790227247,-0.0036149041015322014,1147.055385044643,14.736192584772692,0.7095475971185221
2023-06-16,1176.574462890625,18826.0,0.009735408097244713,0.0073790483520230765,1152.2235804966517,14.868177880121817,0.7241983456228462
2023-06-19,1164.8880615234375,18755.44921875,-0.009932564181680537,-0.0037475183921172883,1155.6244942801338,15.502386314855714,0.7224370387344571
2023-06-20,1167.3074951171875,18816.69921875,0.0020769665976194673,0.003265717567498605,1160.5252859933037,15.458628012113943,0.7260819192258955
2023-06-21,1170.59423828125,18856.849609375,0.002815661835301242,0.0021337637466720683,1165.752162388393,15.440469519116903,0.7260816891757689
2023-06-22,1157.4471435546875,18771.25,-0.011231128854577332,-0.004539443817404343,1166.7075369698662,15.898152446597432,0.7259489190443822
2023-06-23,1147.974853515625,18665.5,-0.008183777628040678,-0.005633615236065759,1164.2881033761162,16.266594662011144,0.7138187993348466
2023-06-26,1139.210205078125,18691.19921875,-0.007634878421472924,0.0013768299134766515,1160.5709228515625,13.564502834494998,0.7167139251154796
2023-06-27,1139.62109375,18817.400390625,0.00036067853855548115,0.00675190341711196,1155.2918701171875,13.402555242529615,0.7152750182123685
2023-06-28,1154.708251953125,18972.099609375,0.01323874951584103,0.00822107281232487,1153.837611607143,14.214558686126278,0.7496578522005131
2023-06-30,1164.1805419921875,19189.05078125,0.00820318900730177,0.01143527476356887,1153.390904017857,12.432134562606425,0.7017746764492415
2023-07-03,1194.0582275390625,19322.55078125,0.025664134100495506,0.00695709243369369,1156.7429024832588,14.855957213488791,0.6993157486468734
2023-07-04,1181.755615234375,19389.0,-0.010303192943984851,0.003438946519135566,1160.215541294643,15.41371439654132,0.706525551024787
2023-07-05,1179.8155517578125,19398.5,-0.0016416790845353857,0.0004899685388621844,1164.7642124720983,15.29582046216093,0.7074004612029382
2023-07-06,1204.5804443359375,19497.30078125,0.02099047816519084,0.00509321758125636,1174.102818080357,16.627530734715055,0.7079746059163138
2023-07-07,1202.2296142578125,19331.80078125,-0.001951575828064378,-0.00848835445771845,1183.0468924386162,16.626149563714225,0.6976638095832686
2023-07-10,1248.5411376953125,19355.900390625,0.03852136304768217,0.0012466303397029588,1196.4515904017858,20.740603085180748,0.6190081505379075
2023-07-11,1262.076171875,19439.400390625,0.010840679390565988,0.004313930032438185,1210.4366803850446,20.420006529994197,0.6220104325956942
2023-07-12,1263.4683837890625,19384.30078125,0.0011031124309985874,-0.002834429471475497,1220.3524169921875,20.414333965581122,0.6416542926499226
2023-07-13,1252.170166015625,19413.75,-0.008942224370945384,0.0015192303855748879,1230.4116385323662,20.670140046659014,0.6292370991093476
2023-07-14,1251.1202392578125,19564.5,-0.0008384856837416743,0.007765114931427508,1240.5980224609375,20.514803340004832,0.6203668069187637
2023-07-17,1276.6842041015625,19711.44921875,0.020432860121354146,0.007511013251041421,1250.8985595703125,21.291215578467924,0.6303308922256525
2023-07-18,1287.52587890625,19749.25,0.008492056821770566,0.001917706853032497,1263.083740234375,21.25660933009325,0.6287887139870082
2023-07-19,1297.294921875,19833.150390625,0.007587453680580669,0.004248282371482448,1270.0485665457588,20.626823377969977,0.6341011184843223
2023-07-20,1295.723876953125,19979.150390625,-0.0012110160113818491,0.007361412439498949,1274.8553815569196,20.721163064712055,0.6210632412222814
2023-07-21,1255.6134033203125,19745.0,-0.030956034959494394,-0.011719737128305097,1273.7332414899554,24.194039050515073,0.673388133938008
2023-07-24,1230.216796875,19672.349609375,-0.020226453762084984,-0.0036794322929856182,1270.5970458984375,25.06692504402605,0.6785468165334161
2023-07-25,1229.425537109375,19680.599609375,-0.000643187255803146,0.0004193703428323481,1267.497802734375,24.77645859619089,0.6688680390540211
2023-07-26,1249.4063720703125,19778.30078125,0.016252171732105358,0.004964339187534694,1263.6009695870537,24.819528283613018,0.6698088324750213
2023-07-27,1237.7838134765625,19659.900390625,-0.009302464637258923,-0.0059863783008722304,1256.4949602399554,25.24576624168012,0.6718666059462624
2023-07-28,1250.2225341796875,19646.05078125,0.010049186754339967,-0.0007044597937843067,1249.7703334263392,25.123570999873163,0.6594628060215929
2023-07-31,1260.8065185546875,19753.80078125,0.008465680377409468,0.005484562836559181,1244.7821393694196,25.12938599412268,0.6764117975753404
2023-08-01,1242.9769287109375,19733.55078125,-0.014141416292952513,-0.0010251191770254131,1242.9769287109375,24.567020733887556,0.6722437243434641
2023-08-02,1229.697509765625,19526.55078125,-0.010683560280627447,-0.010489749274959825,1242.9027448381696,24.591417140767284,0.6766824049445755
2023-08-03,1224.5291748046875,19381.650390625,-0.004202931956756251,-0.007420685416911321,1242.2032645089287,24.655253432313234,0.6723886517378289
2023-08-04,1241.171630859375,19517.0,0.01359090203574942,0.006983389270114548,1241.0268729073662,24.058898878821516,0.6777190205069997
2023-08-07,1248.244140625,19597.30078125,0.00569825283609493,0.004114401867602702,1242.521205357143,24.065153811317806,0.6784727409953961
2023-08-08,1240.7264404296875,19570.849609375,-0.006022620055359029,-0.0013497354646058168,1241.1646205357142,20.153069725874836,0.6820669019262022
2023-08-09,1248.911865234375,19632.55078125,0.006597284089354005,0.003152707884763739,1239.4653843470983,19.911742074235857,0.6728905239472699
2023-08-10,1254.4759521484375,19543.099609375,0.00445514777219147,-0.004556268458015711,1241.1081019810267,19.97787971035354,0.6592622828878363
2023-08-11,1259.767822265625,19428.30078125,0.004218391040597069,-0.005874136161590715,1245.4038609095983,19.776744707930956,0.6441346256336292
2023-08-14,1274.6546630859375,19434.55078125,0.011817130551516453,0.00032169565781225984,1252.5646449497767,20.162077743945574,0.6392374091664244
2023-08-16,1273.6160888671875,19465.0,-0.0008147887022478262,0.0015667570139761278,1257.1995675223213,18.87979077125807,0.63957443137868
2023-08-17,1255.2425537109375,19365.25,-0.014426274382724147,-0.005124582584125403,1258.1993408203125,19.23958299662659,0.6499134925972168
2023-08-18,1264.54052734375,19310.150390625,0.007407312320096615,-0.0028452826260957353,1261.601353236607,19.229387616574193,0.6375454281687958
2023-08-21,1250.74267578125,19393.599609375,-0.010911355756610841,0.0043215209131937105,1261.8628976004463,19.52481300511759,0.6184379380610913
2023-08-22,1250.44482421875,19396.44921875,-0.0002381397614932279,0.00014693555773015454,1261.2870221819196,16.34848048958042,0.5953032127873489
2023-08-23,1251.8345947265625,19444.0,0.0011114208967042405,0.0024515199000461063,1260.1537039620537,14.626442131842007,0.5939012888601569
2023-08-24,1230.7904052734375,19386.69921875,-0.016810678936159063,-0.002946964680621278,1253.8873814174108,15.857666122697886,0.5989289045209413
2023-08-25,1225.1075439453125,19265.80078125,-0.004617245392697478,-0.006236153774081932,1246.9575892857142,14.791412183929268,0.5875050854228525
2023-08-28,1212.8978271484375,19306.05078125,-0.009966240806545956,0.002089194238900971,1240.9083426339287,14.840665380667092,0.5768169069064334
2023-08-29,1201.2838134765625,19342.650390625,-0.009575426232875661,0.0018957584743610756,1231.8716692243304,14.566699635995894,0.5724342418081828
2023-08-30,1200.1422119140625,19347.44921875,-0.0009503179429315445,0.0002480956863764039,1224.643031529018,14.082904031906269,0.5702646248980218
2023-08-31,1194.65771484375,19253.80078125,-0.004569872649979989,-0.004840350603388277,1216.6734444754463,13.445409985392365,0.5722624527567376
2023-09-01,1197.4619140625,19435.30078125,0.002347282559604702,0.009426710188917609,1208.9059186662946,13.120777857701402,0.5587666866162919
2023-09-04,1196.494140625,19528.80078125,-0.0008081872384706479,0.004810833701642592,1204.0064522879463,13.076535876449588,0.5589261848109641
2023-09-05,1202.8968505859375,19574.900390625,0.005351225504199197,0.0023605960187407238,1200.83349609375,12.194309470529236,0.5552938648962376
2023-09-06,1205.4281005859375,19611.05078125,0.002104295142818735,0.0018467726478093027,1199.766392299107,11.990247817247015,0.5556708073166868
2023-09-07,1207.06591796875,19727.05078125,0.0013587018437817289,0.005915032360780392,1200.5924072265625,11.922238762347193,0.5426774795514561
2023-09-08,1215.1064453125,19819.94921875,0.0066612164456441025,0.004709190366575022,1202.7301548549108,11.927581862776732,0.5461888479074788
2023-09-11,1228.20947265625,19996.349609375,0.010783439915323711,0.008900143420050854,1207.5232631138392,12.49868397094159,0.5570732299508623
2023-09-12,1210.4659423828125,19993.19921875,-0.01444666457022481,-0.0001575482868895195,1209.3809814453125,13.175117386265137,0.5478510127030398
2023-09-13,1216.52099609375,20070.0,0.00500225037229729,0.003841345269944396,1212.2419607979912,12.47627834954356,0.5427179474292092
2023-09-14,1217.6376953125,20103.099609375,0.0009179448791560851,0.001649208239910216,1214.3477957589287,12.514737913329402,0.5427529127526357
2023-09-15,1219.8961181640625,20192.349609375,0.0018547576674545763,0.004439613877174287,1216.4146554129463,11.74261772601579,0.5415857356574214
2023-09-18,1209.274658203125,20133.30078125,-0.008706856102569382,-0.002924316846098174,1216.730189732143,11.556660077885349,0.5377219169199775
2023-09-20,1182.323974609375,19901.400390625,-0.022286652094236636,-0.011518249945432046,1212.0469796316963,13.203837774424787,0.5665950003663605
2023-09-21,1173.712890625,19742.349609375,-0.0072831847863188415,-0.007991939166498319,1204.261753627232,13.267607430910289,0.5728462965147064
2023-09-22,1168.8240966796875,19674.25,-0.004165238351185874,-0.003449417659114995,1198.3129185267858,13.188380827426688,0.5803480180100675
2023-09-25,1161.6273193359375,19674.55078125,-0.0061572800938944905,1.5288066889551644e-05,1190.4709647042412,12.291874600382824,0.5694638862886532
2023-09-26,1162.6446533203125,19664.69921875,0.0008757834526107455,-0.0005007261720755274,1182.6148158482142,12.33234968206335,0.5679621244014945
2023-09-27,1175.7476806640625,19716.44921875,0.011270019009101295,0.002631619198663282,1176.307896205357,12.885422712586223,0.5526889885490294
2023-09-28,1158.4755859375,19523.55078125,-0.01469030729178833,-0.009783629666773708,1169.0508858816963,13.403301816501106,0.5833913523204979
2023-09-29,1163.8856201171875,19638.30078125,0.004669959596351303,0.005877516917168757,1166.4168352399554,13.582703496745705,0.5847278958606138
2023-10-03,1150.55908203125,19528.75,-0.011450041013992163,-0.005578424654468894,1163.1091482979912,13.986545618386959,0.5840534030790259
2023-10-04,1148.5738525390625,19436.099609375,-0.001725447674258196,-0.004744307271330683,1160.2162562779017,13.907064214111667,0.5914347336272346
2023-10-05,1148.549072265625,19545.75,-2.1574819401237733e-05,0.005641584105285702,1158.347935267857,13.917840021251488,0.6473546584770252
2023-10-06,1150.4847412109375,19653.5,0.0016853167113655143,0.0055127073660514725,1156.610804966518,13.733612444425795,0.6419078343533687
2023-10-09,1140.6822509765625,19512.349609375,-0.008520313119544265,-0.00718194675884698,1151.6014578683037,13.818324098216264,0.6499697283947272
2023-10-10,1145.719970703125,19689.849609375,0.004416409321920778,0.00909680297624016,1149.7792271205358,13.96818136996474,0.6563756441470759
2023-10-11,1163.910400390625,19811.349609375,0.015876854862132417,0.006170692128707245,1149.7827671595983,15.04812388928671,0.6743867437555195
2023-10-12,1166.0693359375,19794.0,0.0018548984063984086,-0.0008757409120068171,1151.9985177176338,14.395792754477307,0.6596232197305023
2023-10-13,1166.0198974609375,19751.05078125,-4.239754450174882e-05,-0.0021698099802970328,1154.4908098493304,13.730174602242379,0.6580060808525957
2023-10-16,1163.4140625,19731.75,-0.002234811744303733,-0.0009772027556287366,1156.6143798828125,13.509226589751073,0.6536315975778518
2023-10-17,1168.972900390625,19811.5,0.00477803910903396,0.004041709427698992,1159.2555454799108,13.682540420977086,0.6664434273011872
2023-10-18,1153.4627685546875,19671.099609375,-0.013268170571580029,-0.007086812741337156,1161.081333705357,14.153743190786926,0.639591400153066
2023-10-19,1144.603271484375,19624.69921875,-0.007680782866891889,-0.0023588102112444,1160.9218052455358,14.102559948395882,0.6432947181166643
2023-10-20,1141.104248046875,19542.650390625,-0.003056974870395357,-0.004180896084593599,1157.663783482143,12.15487972884137,0.6424570652494082
2023-10-23,1123.2861328125,19281.75,-0.015614800545062035,-0.013350307425555652,1151.5518973214287,12.956709833068846,0.6571967484876308
2023-10-25,1120.6802978515625,19122.150390625,-0.0023198318619076508,-0.008277236732921023,1145.0748116629463,12.934630180050242,0.6420137760202231
2023-10-26,1105.0709228515625,18857.25,-0.013928481681996563,-0.013853064912347501,1136.7400774274554,13.518621717268267,0.6685010688174688
2023-10-27,1124.5765380859375,19047.25,0.017651007578809663,0.010075700327460302,1130.397739955357,15.169498578788449,0.6838353533215031
2023-10-30,1147.7548828125,19140.900390625,0.020610731187770126,0.004916740769664862,1129.5823277064733,16.454112599612877,0.6917001183719034
2023-10-31,1135.5452880859375,19079.599609375,-0.010637806825655738,-0.0032026069828995363,1128.288330078125,16.08805083869419,0.6858535029474335
2023-11-01,1140.2603759765625,18989.150390625,0.0041522675846532575,-0.004740624572936891,1128.1677769252233,16.066441135988597,0.6752241326599041
2023-11-02,1151.57666015625,19133.25,0.009924298360359796,0.007588523257266999,1132.2092808314733,16.008613109497055,0.6736160002569525
2023-11-03,1151.3284912109375,19230.599609375,-0.00021550362550659674,0.005087980838331285,1136.5875941685267,15.995572641631945,0.6669331631413962
2023-11-06,1160.9075927734375,19411.75,0.00832004213882076,0.00941990339899168,1144.5642613002233,16.24258983920566,0.674772726415754
2023-11-07,1153.3634033203125,19406.69921875,-0.006498527100767593,-0.000260191958478706,1148.6766706194196,16.41758218200963,0.670751996150866
2023-11-08,1159.368896484375,19443.5,0.005206939241156672,0.0018962926582819506,1150.3358154296875,16.18913264663659,0.6852905741553327
2023-11-09,1146.787109375,19395.30078125,-0.010852272428152565,-0.002478937369815082,1151.9417898995537,16.620452735189055,0.7042558926906126
