Date,Close,High,Low,Open,Volume,Market_Close,Daily_Return,MA_7,52_Week_High,52_Week_Low,Volatility_Score,Market_Correlation
2023-03-10,181.98318481445312,182.35734139140885,180.81392767001842,181.42193567586105,4567396,17412.900390625,0.0030936123380076543,182.73819623674666,193.27820266501325,177.94359091356645,10.930310717521008,0.0
2023-03-13,180.2760772705078,183.62014994230722,179.48097668083406,181.9364167526891,5982520,17154.30078125,-0.009125932629739698,182.37071446010046,193.27820266501325,177.94359091356645,11.039899422341595,0.0
2023-03-14,177.46987915039062,181.07118307956767,176.48770016128398,180.79055847222858,8094852,17043.30078125,-0.018367548338250474,181.79611206054688,193.27820266501325,176.48770016128398,12.377887568681842,0.0
2023-03-15,175.73936462402344,179.4576083872088,175.34181430450678,179.4576083872088,7687926,16972.150390625,-0.020719343117304105,180.8139365059989,193.27820266501325,175.34181430450678,13.46079935014543,0.0
2023-03-16,174.38302612304688,176.18368511173645,173.05007002632033,175.55228335295445,7686620,16985.599609375,-0.006660450138131992,179.41751098632812,193.27820266501325,173.05007002632033,13.133105254098002,0.0
2023-03-17,176.0901336669922,176.95538684641534,174.8507238942202,176.41753139104173,9044282,17100.05078125,-0.001855811729526172,178.34179469517298,193.27820266501325,173.05007002632033,11.886428666363038,0.0
2023-03-20,171.7171173095703,175.8329114037535,170.7817115072323,175.388587938379,8184754,16988.400390625,-0.020933349609374957,176.8083975655692,193.27820266501325,170.7817115072323,12.84778900420208,0.0
2023-03-21,171.36634826660156,173.16700737619203,170.92203905330032,172.58237872198475,7211152,17107.5,-0.00704608700139723,175.29170663016183,193.27820266501325,170.7817115072323,12.756655290676791,0.0
2023-03-22,171.36634826660156,173.0500816453506,171.10911736801455,172.0445232147462,5374846,17151.900390625,-0.003941857232491679,174.01888820103235,193.27820266501325,170.7817115072323,12.228035650118969,0.0
2023-03-23,169.0745849609375,170.6647718403782,168.53672952316236,170.6647718403782,9485192,17076.900390625,-0.009317604695408297,172.81956045968192,193.27820266501325,168.53672952316236,12.139988762555147,0.0
2023-03-24,169.19151306152344,171.57680055088574,168.8407359093572,169.93984050744322,7906696,16945.05078125,-0.004403484454765087,171.88415309361048,193.27820266501325,168.53672952316236,12.035462840879235,0.0
2023-03-27,168.95765686035156,170.24383971534385,167.99887171407522,169.19150828853196,6227714,16985.69921875,-0.001382170006910753,171.10910034179688,193.27820266501325,167.99887171407522,12.132905145007685,0.0
2023-03-28,166.5957794189453,170.2672357814983,166.2216085334106,169.7761534436113,7813096,16951.69921875,-0.018732748740960817,169.75276402064733,193.27820266501325,166.2216085334106,12.936223999886595,0.0
2023-03-29,167.9287109375,168.72381153131866,166.03452001002947,167.43762862983252,8823840,17080.69921875,0.0029329267960020934,169.21156311035156,193.27820266501325,166.03452001002947,13.33165438421631,0.40852862776188936
2023-03-31,170.8284912109375,171.06234267050073,168.98105897112387,169.93985851922932,7914212,17359.75,0.0052291010446359155,169.13472638811385,193.27820266501325,166.03452001002947,13.65883856139094,0.417523778530578
2023-04-03,172.0912628173828,172.30172052797835,170.7816863233272,172.0912628173828,4053500,17398.05078125,0.0,169.238285609654,193.27820266501325,166.03452001002947,13.038770488854185,0.39523403892415326
2023-04-05,172.93313598632812,173.93869430105568,171.74049937844458,172.9097565521182,6443110,17557.05078125,0.00013521176986254973,169.78950718470983,193.27820266501325,166.03452001002947,13.119516458229294,0.39334848293309854
2023-04-06,171.48324584960938,173.26052523056717,171.10908928159623,172.58235039374043,6429614,17599.150390625,-0.006368580226329542,170.1168975830078,193.27820266501325,166.03452001002947,12.996584824072071,0.3777807185129983
2023-04-10,174.59347534179688,175.10795135248588,171.92757755157743,172.11465584460282,5624940,17624.05078125,0.01440214074176289,170.92201450892858,193.27820266501325,166.03452001002947,14.446752387540709,0.33605417818969335
2023-04-11,173.16697692871094,175.3184128525446,172.39527009547658,174.6870111623863,6784354,17722.30078125,-0.008701472556894197,171.86075701032365,193.27820266501325,166.03452001002947,14.227059952311238,0.3417304904084457
2023-04-12,174.0556182861328,174.66364057428706,172.74605597391533,173.33068455493364,5578210,17812.400390625,0.004182373900273955,172.73602948869978,193.27820266501325,166.03452001002947,14.617337653375765,0.34921113621780014
2023-04-13,172.25497436523438,173.00330186857448,171.17926339198044,173.00330186857448,6724634,17828.0,-0.004325509948408901,172.93981279645647,193.27820266501325,166.03452001002947,14.31467790700658,0.3482844610402087
2023-04-17,169.00442504882812,169.28504960905408,164.63140061535125,168.3496439237396,13603290,17706.849609375,0.0038894119989059273,172.49883597237724,193.27820266501325,164.63140061535125,14.603673148540242,0.3406853537443171
2023-04-18,172.06788635253906,172.53558923160176,168.02225930327845,169.9866171046055,8024898,17660.150390625,0.012243724143605974,172.37522888183594,193.27820266501325,164.63140061535125,14.882469147786503,0.36659058147845275
2023-04-19,168.7471923828125,172.06788566553118,168.5601140865662,172.06788566553118,7475944,17618.75,-0.0192987393892519,171.98436410086495,193.27820266501325,164.63140061535125,14.680920360390559,0.3881975335140731
2023-04-20,169.70599365234375,170.10354395682555,167.9053347013327,168.6068890245973,4423266,17624.44921875,0.006518740925147481,171.28615243094308,193.27820266501325,164.63140061535125,15.01049767603527,0.37232306737169013
2023-04-21,172.13803100585938,172.4420492817828,170.08014128734465,170.29061328249801,5299988,17624.05078125,0.01084861747662302,171.13916015625,193.27820266501325,164.63140061535125,15.728867540015651,0.37278621754339253
2023-04-24,176.768310546875,177.07231456655046,173.30729779007976,175.38858133113965,17779044,17743.400390625,0.00786669921875003,171.5266876220703,193.27820266501325,164.63140061535125,14.499471397978617,0.3872422972732237
2023-04-25,175.6925811767578,177.2126155121818,174.9676474337423,176.88523206537047,7528552,17769.25,-0.006742512501958897,172.0177743094308,193.27820266501325,164.63140061535125,14.483173791462184,0.3783845118781093
2023-04-26,175.1781005859375,176.62798230724957,174.64024515131683,176.62798230724957,7008146,17813.599609375,-0.00820867510556711,172.89972795758928,193.27820266501325,164.63140061535125,14.677165043772872,0.3726545349712854
2023-04-27,175.1079559326172,176.13690798090852,174.0088513067513,176.04336169536958,8491700,17915.05078125,-0.005313496366713607,173.33402361188615,193.27820266501325,164.63140061535125,14.452177630026064,0.3567712725350349
2023-04-28,180.06561279296875,181.4687214640828,177.727098341112,177.727098341112,27709406,18065.0,0.013157894736842196,174.95094081333704,193.27820266501325,164.63140061535125,15.152405569290691,0.36841124908851375
2023-05-02,181.63241577148438,183.40968100102344,181.21148603534715,181.93641978796356,9746608,18147.650390625,-0.0016709354665409076,176.65471540178572,193.27820266501325,164.63140061535125,15.15632092042963,0.3667347993795353
2023-05-03,180.11236572265625,181.63239994576995,178.68586350322406,181.63239994576995,4828488,18089.849609375,-0.008368739407548072,177.79390607561385,193.27820266501325,164.63140061535125,13.90771254545134,0.3726352976703834
2023-05-04,179.4575958251953,180.60345928575674,179.15357754303693,179.94867812641323,6253358,18255.80078125,-0.0027290131071311995,178.17808968680245,193.27820266501325,164.63140061535125,13.925864515079109,0.37172017327048434
2023-05-05,177.4464569091797,179.7849711390665,177.25937862542037,179.01326429783546,7902194,18069.0,-0.00875246532597149,178.42864336286272,193.27820266501325,164.63140061535125,14.145518892618513,0.40207736780550735
2023-05-08,177.8907928466797,179.1302026211498,177.5400156874999,178.19479686333702,9613544,18264.400390625,-0.0017060207256807864,178.81617082868303,193.27820266501325,164.63140061535125,14.152626688531955,0.4466309284733306
2023-05-09,178.8027801513672,179.34064980619877,177.75044881946442,178.89632642346584,5716698,18265.94921875,-0.0005229077308005517,179.34400285993303,193.27820266501325,164.63140061535125,14.151175877212344,0.4498567024479141
2023-05-10,179.48098754882812,179.85514415888426,178.66250747531555,179.59791327361563,3670402,18315.099609375,-0.0006510416666666469,179.26048496791296,193.27820266501325,164.63140061535125,13.987896772781111,0.44767440843158673
2023-05-11,179.90191650390625,180.93086858672734,179.17698272270937,180.3930131097271,4049964,18297.0,-0.0027223704363878286,179.01327078683036,193.27820266501325,164.63140061535125,12.957729151812828,0.42737871643445696
2023-05-12,179.2471160888672,180.18252178274255,178.45201553980985,179.87851778686468,4580358,18314.80078125,-0.0035101562196861538,178.88966369628906,193.27820266501325,164.63140061535125,12.69101891068348,0.42789680561269433
2023-05-15,180.4163818359375,181.00101042257373,178.89634751068334,179.24712466266507,5089694,18398.849609375,0.006523157208088644,179.0266331263951,193.27820266501325,164.63140061535125,12.830853363700006,0.4339725869921476
2023-05-16,180.97763061523438,181.84286950314498,180.76715861521575,181.23486148356042,4059352,18286.5,-0.0014193233366935887,179.53108651297433,193.27820266501325,164.63140061535125,12.765045614472587,0.4195098606449511
2023-05-17,178.8027801513672,181.1646879268654,178.35847104179143,180.626832545191,5376102,18181.75,-0.010098457511109044,179.66137041364397,193.27820266501325,164.63140061535125,13.07447060799026,0.4161481354122665
2023-05-18,178.94313049316406,180.22931345449695,178.7794316252716,180.15916087487437,4237016,18129.94921875,-0.006749756025755908,179.6814204624721,193.27820266501325,164.63140061535125,12.248770145520158,0.4102195904281666
2023-05-19,180.62684631347656,181.56225201313586,179.36404290967317,179.97205090518844,7281582,18203.400390625,0.0036383171997805253,179.8451145717076,193.27820266501325,164.63140061535125,10.658460691475538,0.4149384880894021
2023-05-22,185.09341430664062,185.49096460829873,180.25268665586546,180.76716267723717,12197390,18314.400390625,0.02393272962483819,180.58675711495536,193.27820266501325,164.63140061535125,13.524278827536767,0.4279206806685151
2023-05-23,185.98204040527344,188.06332385251395,185.23371297069488,185.67803639930176,12725634,18348.0,0.00163726422288264,181.54888916015625,193.27820266501325,164.63140061535125,12.944187234032961,0.44596515624798894
2023-05-24,186.94085693359375,187.29163411252355,183.9709406306893,184.50879611708305,8256974,18285.400390625,0.013181273021625459,182.48095703125,193.27820266501325,164.63140061535125,13.50068277345401,0.41592615437136615
2023-05-25,184.32171630859375,186.61345767097376,183.64354139225486,186.61345767097376,13605054,18321.150390625,-0.012280686457354414,182.95868355887276,193.27820266501325,164.63140061535125,13.960209464585112,0.39081672548816665
2023-05-26,187.87625122070312,188.27378724724613,184.74263623853273,184.8127888153839,7926180,18499.349609375,0.016576030397871602,184.25489371163505,193.27820266501325,164.63140061535125,14.869072916211765,0.4169759046771872
2023-05-29,186.9875946044922,189.88735799746058,186.77713688489249,188.9519522930396,7959308,18598.650390625,-0.010396069819384289,185.4041028703962,193.27820266501325,164.63140061535125,15.222875069856004,0.3990524854785286
2023-05-30,188.25039672851562,188.88179842931743,186.82390874828332,187.08113960597825,7378972,18633.849609375,0.006250000000000053,186.49318150111608,193.27820266501325,164.63140061535125,14.667755174175696,0.3948244231248627
2023-05-31,188.7882537841797,189.32610921057025,187.31499265166343,187.89962121799198,11783582,18534.400390625,0.004729294079612653,187.02101571219308,193.27820266501325,164.63140061535125,14.742837616786728,0.36651246170508384
2023-06-01,190.42523193359375,190.82278225124915,188.97535009617047,189.41967355822524,7065484,18487.75,0.005308626904899677,187.655757359096,193.27820266501325,164.63140061535125,14.487178598381192,0.34488847232838304
2023-06-02,189.39627075195312,191.66461810724337,188.95194734472585,191.15015640181133,6320754,18534.099609375,-0.009175434029838885,188.00653076171875,193.27820266501325,164.63140061535125,14.861492731933485,0.34457378417269985
2023-06-05,189.04550170898438,191.64124687255236,188.81165027899956,191.24369658694647,7252860,18593.849609375,-0.011494208265121639,188.68135724748885,193.27820266501325,164.63140061535125,15.108508887344904,0.3458388541500693
2023-06-06,187.05776977539062,188.64795668904193,184.99986571555587,188.64795668904193,13707400,18599.0,-0.008429388484034813,188.5644313267299,193.27820266501325,164.63140061535125,15.41017562691793,0.3400832178843883
2023-06-07,188.3907012939453,188.76487213590022,187.54884187757358,188.20362300954693,8215860,18726.400390625,0.0009940206325831037,188.76487513950892,193.27820266501325,164.63140061535125,15.410093724493823,0.3410751688742802
2023-06-08,186.8706817626953,189.30274247096838,186.49652516441913,188.9987384507241,10615052,18634.55078125,-0.011259634352446255,188.5677730015346,193.27820266501325,164.63140061535125,15.920441768168688,0.3463475174321264
2023-06-09,185.81834411621094,187.24484643033955,185.23371553004972,186.82391670293526,12018232,18563.400390625,-0.005382461755810774,188.14350019182478,193.27820266501325,164.63140061535125,15.999450667447993,0.3791070404293216
2023-06-12,185.02325439453125,186.9875978439515,184.55555153421807,186.9875978439515,11973622,18601.5,-0.010505207147800129,187.37178911481584,193.27820266501325,164.63140061535125,16.352932472411887,0.3669319119835831
2023-06-13,184.99986267089844,186.37959183287708,184.5087803715684,186.12236096621064,13016186,18716.150390625,-0.006030969570152727,186.74373081752233,193.27820266501325,164.63140061535125,16.23335635319612,0.3290568715630432
2023-06-14,185.42079162597656,185.74817504125141,183.66690602328347,185.3506247833428,18512564,18755.900390625,0.00037856275216652734,186.22591509137834,193.27820266501325,164.63140061535125,16.243418724586647,0.30496024538736377
2023-06-15,181.9130401611328,185.88851462530786,181.5856424371724,185.72481576332765,28702320,18688.099609375,-0.020523781846429473,185.49095371791296,193.27820266501325,164.63140061535125,17.328357871910338,0.32556872615568205
2023-06-16,178.3350830078125,181.77270165596752,177.32952477998478,180.32282003127847,41110648,18826.0,-0.011023213939983739,184.05443681989397,193.27820266501325,164.63140061535125,17.547269638144243,0.3038267791726641
2023-06-19,177.79722595214844,178.6624790324607,176.37073804609992,178.6624790324607,10629440,18755.44921875,-0.004842947914962413,182.7582288469587,193.27820266501325,164.63140061535125,17.455776050569714,0.26760729739628125
2023-06-20,178.89634704589844,180.0422247819919,178.00771445115188,178.5689493289692,11802658,18816.69921875,0.0018334526700164266,181.76937212262834,193.27820266501325,164.63140061535125,14.737843813139866,0.2829944946392784
2023-06-21,180.29946899414062,181.11794907388057,179.1769848822721,179.71484036575495,8829264,18856.849609375,0.003253090435914134,181.09454563685827,193.27820266501325,164.63140061535125,14.817224705715622,0.28433012098681176
2023-06-22,178.8027801513672,180.53328627309233,178.47539674533618,180.53328627309233,9356174,18771.25,-0.009585523852412507,180.20924813406808,193.27820266501325,164.63140061535125,13.686426122455147,0.2851019571467709
2023-06-23,177.70370483398438,179.1301928273935,176.83845170068253,178.80279512079548,6470406,18665.5,-0.006146941305188111,179.1068071637835,193.27820266501325,164.63140061535125,13.401245594703559,0.29043286318553246
2023-06-26,178.1480255126953,178.61572839630605,177.2827723233836,177.72709577207752,4100400,18691.19921875,0.0023684049907483247,178.5689479282924,193.27820266501325,164.63140061535125,11.397205277361085,0.28961156334606625
2023-06-27,178.94313049316406,179.71483741533189,178.42865445399897,179.71483741533189,5880750,18817.400390625,-0.0042940634911760875,178.6558118547712,193.27820266501325,164.63140061535125,11.210590136016025,0.26775567212081425
2023-06-28,178.52220153808594,179.48098676790795,178.1012575121546,179.48098676790795,7140112,18972.099609375,-0.005341987734120526,178.75937979561942,193.27820266501325,164.63140061535125,10.513217715572779,0.24776810209721042
2023-06-30,182.00656127929688,182.28718584401554,179.13019160553674,180.06559730582677,9070810,19189.05078125,0.010779204925933381,179.20369611467635,193.27820266501325,164.63140061535125,11.391459294833515,0.26342357738752775
2023-07-03,183.15243530273438,184.22814612725728,182.17025648247198,184.22814612725728,9036924,19322.55078125,-0.005839014543303516,179.61126273018974,193.27820266501325,164.63140061535125,10.793757694951243,0.25110956891603525
2023-07-04,185.18695068359375,185.84173182432528,183.80722155552934,184.15799869590248,12617234,19389.0,0.005587332589285824,180.5232870919364,193.27820266501325,164.63140061535125,11.316255899645519,0.25475660633552627
2023-07-05,184.2281494140625,184.92970368774374,183.2693642826281,184.32169569314996,12366958,19398.5,-0.0005075163763857392,181.4553506033761,193.27820266501325,164.63140061535125,11.104529795836417,0.2565189009158972
2023-07-06,185.3038787841797,185.65465592907162,183.877376497724,184.5087782131612,9037242,19497.30078125,0.0043092831610423874,182.4776153564453,193.27820266501325,164.63140061535125,11.342121712843738,0.27102933239799715
2023-07-07,185.1401824951172,185.88850993589213,183.9007727539493,184.74263220409688,9065220,19331.80078125,0.0021519141861154716,183.36290849958147,193.27820266501325,164.63140061535125,11.405788770247533,0.2623243176076527
2023-07-10,182.3807373046875,185.1401813443063,182.2404178817626,185.1401813443063,5630400,19355.900390625,-0.014904619945721337,183.91412789481026,193.27820266501325,164.63140061535125,11.787269262439077,0.2520805297814474
2023-07-11,183.36288452148438,183.71366163581433,181.39854124513099,182.40409945157873,9634838,19439.400390625,0.0052563789563302285,184.1078883579799,193.27820266501325,164.63140061535125,12.14796162817665,0.25723701827380024
2023-07-12,183.26937866210938,184.2515575769574,182.56782433338353,184.22816386877093,6848220,19384.30078125,-0.005204335680968518,184.12459455217635,193.27820266501325,164.63140061535125,11.872625453960348,0.28582366838729445
2023-07-13,184.4152374267578,186.426368347957,182.9887493709571,183.26937394986382,13595726,19413.75,0.006252345671281999,184.01434980119978,193.27820266501325,164.63140061535125,12.206310235536446,0.31493509410227255
2023-07-14,189.4430389404297,189.65351093803375,183.50322114449003,184.6257051610082,31366784,19564.5,0.026092432661098806,184.75933401925224,193.27820266501325,164.63140061535125,15.652445655998665,0.33428865477276837
2023-07-17,194.213623046875,198.7503467418213,189.79382507320918,190.3550742446192,45759860,19711.44921875,0.020270270270270282,186.0321546282087,198.7503467418213,164.63140061535125,15.609715999868348,0.36542118688266995
2023-07-18,195.12564086914062,196.57550833123594,192.81050597952864,195.49979745165064,17769026,19749.25,-0.0019138463946620932,187.45864868164062,198.7503467418213,164.63140061535125,15.035939736714452,0.3788242934741527
2023-07-19,195.47642517089844,196.90291325122197,193.69914565604174,196.4352103693901,10830990,19833.150390625,-0.00488092331659222,189.32946123395647,198.7503467418213,164.63140061535125,15.037934684392523,0.3641494850715267
2023-07-20,195.33612060546875,196.43522531603577,193.93301185321135,195.73367093990706,8255710,19979.150390625,-0.002031077905652526,191.03992353166853,198.7503467418213,164.63140061535125,15.083626368104873,0.35869740210916745
2023-07-21,189.27935791015625,193.7926877679994,187.54885157538416,189.4196630624204,23514212,19745.0,-0.00074071059992284,191.89849199567522,198.7503467418213,164.63140061535125,15.07932670246598,0.3408609279574797
2023-07-24,188.975341796875,190.82277387081936,188.71811092371473,190.02767327042733,6808460,19672.349609375,-0.005537780131921952,192.54993547712053,198.7503467418213,164.63140061535125,14.782481193349884,0.35446422235795505
2023-07-25,187.26821899414062,189.65350639280013,187.08114070806423,189.65350639280013,6458200,19680.599609375,-0.012577080403244543,192.23924691336495,198.7503467418213,164.63140061535125,15.34368895730498,0.33170870967190275
2023-07-26,188.36734008789062,188.76489040142934,187.73593832793617,188.71811725751428,5329662,19778.30078125,-0.001858736059479671,191.40406363351005,198.7503467418213,164.63140061535125,15.363230494933427,0.33115511866003805
2023-07-27,187.05776977539062,190.1679910263714,186.6134463367538,188.95196070187603,8948358,19659.900390625,-0.010024722259823583,190.2515106201172,198.7503467418213,164.63140061535125,15.722818842175737,0.3381482000508766
2023-07-28,186.4965057373047,188.4140902183261,185.46755378949092,187.5722165501627,6760060,19646.05078125,-0.0057349155042390135,188.96866498674666,198.7503467418213,164.63140061535125,15.741617946792246,0.35051390457986986
